TestName,TestOutcomeName,TestOutcome
org.apache.tools.ant.taskdefs.GUnzipTest@testRealTestWithResource,error,0
org.apache.tools.ant.taskdefs.ImportTest@testImportError,pass,1
org.apache.tools.ant.filters.TokenFilterTest@testScriptFilter,pass,1
org.apache.tools.ant.taskdefs.optional.XmlValidateTest@testXmlCatalog,error,0
org.apache.tools.zip.ZipEntryTest@testUnixMode,pass,1
org.apache.tools.ant.taskdefs.ParallelTest@testDemux,pass,1
org.apache.tools.ant.types.ResourceOutputTest@testresourceoutput,pass,1
org.apache.tools.ant.taskdefs.ManifestTest@testLongLine,error,0
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testEqualComparatorViaSelector,pass,1
org.apache.tools.ant.taskdefs.AntTest@testUserPropertyWinsInheritAll,error,0
org.apache.tools.ant.taskdefs.JavadocTest@testDoublyNestedFilesetNoPatterns,error,0
org.apache.tools.ant.util.JAXPUtilsTest@testGetSystemId,pass,1
org.apache.tools.ant.types.PathTest@testEmpyPath,pass,1
org.apache.tools.ant.util.LayoutPreservingPropertiesTest@testRemove,pass,1
org.apache.tools.ant.taskdefs.LoadFileTest@testNoSourcefileDefined,pass,1
org.apache.tools.ant.util.VectorSetTest@testRemoveObject,pass,1
org.apache.tools.ant.util.LazyFileOutputStreamTest@testOpen,pass,1
org.apache.tools.tar.TarOutputStreamTest@testClose,pass,1
org.apache.tools.ant.util.ReaderInputStreamTest@testPreample,pass,1
org.apache.tools.ant.taskdefs.ChecksumTest@testVerifyTotal,error,0
org.apache.tools.ant.DirectoryScannerTest@testParentDiffersInCaseScanningSensitive,pass,1
org.apache.tools.ant.taskdefs.email.EmailAddressTest@test5,pass,1
org.apache.tools.ant.taskdefs.JarTest@testManifestOnlyJar,pass,1
org.apache.tools.ant.taskdefs.email.EmailAddressTest@test7,pass,1
org.apache.tools.ant.taskdefs.email.EmailAddressTest@test6,pass,1
org.apache.tools.ant.taskdefs.email.EmailAddressTest@test1,pass,1
org.apache.tools.ant.taskdefs.email.EmailAddressTest@test3,pass,1
org.apache.tools.ant.taskdefs.email.EmailAddressTest@test2,pass,1
org.apache.tools.ant.types.DirSetTest@testToString,pass,1
org.apache.tools.ant.taskdefs.AntlibTest@testAntlib_uri_auto,pass,1
org.apache.tools.ant.taskdefs.email.EmailAddressTest@test9,pass,1
org.apache.tools.ant.taskdefs.email.EmailAddressTest@test8,pass,1
org.apache.tools.ant.taskdefs.optional.script.ScriptDefTest@testNoElement,error,0
org.apache.tools.zip.UTF8ZipFilesTest@testUtf8FileRoundtripNoEFSExplicitUnicodeExtra,pass,1
org.apache.tools.ant.types.optional.ScriptSelectorTest@testBasedirAttribute,error,0
org.apache.tools.ant.util.LineOrientedOutputStreamTest@testCloseArray,pass,1
org.apache.tools.ant.taskdefs.TouchTest@testBadPattern,pass,1
org.apache.tools.ant.util.DOMElementWriterTest@testNoAdditionalWhiteSpaceForEmptyElement,pass,1
org.apache.tools.ant.taskdefs.optional.vss.MSVSSTest@testAddExceptions,pass,1
org.apache.tools.ant.taskdefs.ZipTest@testZipEmptyCreate,error,0
org.apache.tools.ant.ProjectTest@testAddTaskDefinition,pass,1
org.apache.tools.ant.taskdefs.ParallelTest@testFail,pass,1
org.apache.tools.ant.taskdefs.AntlibTest@testAntlibResource,error,0
org.apache.tools.ant.taskdefs.GUnzipTest@test1,pass,1
org.apache.tools.ant.taskdefs.GUnzipTest@test2,pass,1
org.apache.tools.ant.taskdefs.cvslib.ChangeLogWriterTest@testNonUTF8Characters,pass,1
org.apache.tools.ant.taskdefs.UntarTest@testResourceCollection,error,0
org.apache.tools.ant.DirectoryScannerTest@testPatternsDifferInCaseScanningSensitive,pass,1
org.apache.tools.ant.taskdefs.email.EmailAddressTest@testD,pass,1
org.apache.tools.ant.taskdefs.CallTargetTest@testBlankTarget,pass,1
org.apache.tools.ant.taskdefs.email.EmailAddressTest@testA,pass,1
org.apache.tools.ant.taskdefs.email.EmailAddressTest@testC,pass,1
org.apache.tools.ant.taskdefs.email.EmailAddressTest@testB,pass,1
org.apache.tools.ant.taskdefs.AntTest@testPropertySet,error,0
org.apache.tools.ant.taskdefs.optional.XmlValidateTest@testXmlCatalogFiles,error,0
org.apache.tools.ant.util.StringUtilsTest@testEndsWithEmptyBuffer,pass,1
org.apache.tools.ant.types.selectors.PresentSelectorTest@testValidate,pass,1
org.apache.tools.ant.taskdefs.condition.ParserSupportsTest@testNamespaces,pass,1
org.apache.tools.ant.taskdefs.optional.vss.MSVSSTest@testCpCommandLine,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testIsfalseNot,pass,1
org.apache.tools.ant.filters.ConcatFilterTest@testFilterReaderNoArgs,error,0
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testEmpty,error,0
org.apache.tools.ant.taskdefs.GUnzipTest@testRealTest,error,0
org.apache.tools.ant.ProjectTest@testOutputDuringMessageLoggedIsSwallowed,pass,1
org.apache.tools.ant.types.AssertionsTest@testOverride2,error,0
org.apache.tools.ant.taskdefs.BasenameTest@testNoDots,pass,1
org.apache.tools.ant.taskdefs.ManifestTest@testUpdate,error,0
org.apache.tools.ant.taskdefs.JarTest@testNoRecreateZipfilesetExcludesWithUpdate,pass,1
org.apache.tools.ant.types.selectors.ContainsSelectorTest@testSelectionBehaviour,error,0
org.apache.tools.ant.taskdefs.optional.PropertyFileTest@testUpdatesExistingProperties,failure,0
org.apache.tools.zip.ZipShortTest@testFromBytes,pass,1
org.apache.tools.ant.taskdefs.MultiMapTest@testMultiMove,pass,1
org.apache.tools.ant.taskdefs.XmlPropertyTest@testSemanticLocal,failure,0
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testRmic,error,0
org.apache.tools.ant.IncludeTest@testTaskErrorInIncluding,error,0
org.apache.tools.ant.types.PolyTest@testFileSet,pass,1
org.apache.tools.ant.types.AddTypeTest@testConditionConditionTask,pass,1
org.apache.tools.ant.taskdefs.AvailableTest@testSearchParentsNot,pass,1
org.apache.tools.ant.types.optional.depend.ClassFileSetTest@testMethodParamInner,error,0
